date,Spot_Price_SPEL,Future_M1_Price,Future_M1_OpenInterest,Future_M2_Price,Future_M2_OpenInterest,Future_M3_Price,Future_M3_OpenInterest,Future_M4_Price,Future_M4_OpenInterest,Future_M5_Price,Future_M5_OpenInterest,Future_M6_Price,Future_M6_OpenInterest
2021-04-07,66.11,53.75,817.0,61.1,838.0,62.9,0.0,63.42,0.0,64.67,0.0,59.41,0.0
2021-04-08,69.78,52.65,822.0,60.5,838.0,61.61,0.0,62.12,0.0,63.35,0.0,58.24,0.0
2021-04-09,71.87,53.0,825.0,60.78,838.0,61.56,0.0,62.07,0.0,63.3,0.0,58.01,0.0
2021-04-10,65.01,53.0,825.0,60.78,838.0,61.56,0.0,62.07,0.0,63.3,0.0,58.01,0.0
2021-04-11,52.01,53.0,825.0,60.78,838.0,61.56,0.0,62.07,0.0,63.3,0.0,58.01,0.0
2021-04-12,63.04,55.0,840.0,62.35,840.0,62.75,0.0,63.27,0.0,64.52,0.0,58.71,0.0
2021-04-13,75.5,55.0,841.0,61.7,843.0,62.65,0.0,63.17,0.0,64.42,0.0,58.94,0.0
2021-04-14,73.96,55.0,841.0,62.0,843.0,62.5,0.0,63.02,0.0,64.27,0.0,58.47,0.0
2021-04-15,68.19,57.0,841.0,64.0,843.0,63.49,0.0,64.01,0.0,65.28,0.0,59.41,0.0
2021-04-16,68.93,59.0,841.0,65.2,843.0,64.9,0.0,65.44,0.0,66.73,0.0,60.67,0.0
2021-04-17,64.19,59.0,841.0,65.2,843.0,64.9,0.0,65.44,0.0,66.73,0.0,60.67,0.0
2021-04-18,64.54,59.0,841.0,65.2,843.0,64.9,0.0,65.44,0.0,66.73,0.0,60.67,0.0
2021-04-19,79.03,58.75,841.0,64.7,843.0,64.82,0.0,65.36,0.0,66.65,0.0,60.58,0.0
2021-04-20,78.58,58.45,841.0,65.25,848.0,65.17,0.0,65.71,0.0,67.01,0.0,60.58,0.0
2021-04-21,79.6,58.4,850.0,65.45,848.0,65.51,0.0,66.06,0.0,67.36,0.0,60.95,0.0
2021-04-22,74.41,59.25,850.0,66.5,848.0,67.2,0.0,66.26,0.0,67.56,0.0,61.89,0.0
2021-04-23,68.56,58.25,856.0,64.8,858.0,65.54,0.0,64.63,0.0,65.9,0.0,60.21,0.0
2021-04-24,57.31,58.25,856.0,64.8,858.0,65.54,0.0,64.63,0.0,65.9,0.0,60.21,0.0
2021-04-25,61.09,58.25,856.0,64.8,858.0,65.54,0.0,64.63,0.0,65.9,0.0,60.21,0.0
2021-04-26,75.99,59.75,856.0,66.0,858.0,65.69,0.0,64.78,0.0,66.05,0.0,60.35,0.0
2021-04-27,77.95,61.5,856.0,67.75,857.0,67.44,0.0,66.51,0.0,67.81,0.0,61.99,0.0
2021-04-28,74.4,62.65,856.0,69.5,857.0,69.25,0.0,67.17,0.0,68.48,0.0,62.46,0.0
2021-04-29,74.67,62.85,856.0,70.6,857.0,70.0,5.0,67.0,0.0,71.57,0.0,63.63,0.0
2021-04-30,79.29,63.0,856.0,70.6,857.0,70.35,5.0,67.34,0.0,71.93,0.0,63.86,0.0
2021-05-01,59.36,63.0,856.0,70.6,857.0,70.35,5.0,67.34,0.0,71.93,0.0,63.86,0.0
2021-05-02,61.39,63.0,856.0,70.6,857.0,70.35,5.0,67.34,0.0,71.93,0.0,63.86,0.0
2021-05-03,73.54,72.5,857.0,71.93,15.0,67.15,0.0,71.72,0.0,65.03,0.0,71.67,0.0
2021-05-04,81.27,71.15,857.0,72.5,25.0,67.6,0.0,72.2,0.0,64.52,0.0,71.1,0.0
2021-05-05,75.71,71.75,857.0,73.43,25.0,68.02,0.0,72.65,0.0,65.13,0.0,71.77,0.0
2021-05-06,73.11,74.0,858.0,74.75,25.0,73.12,0.0,74.75,0.0,67.47,0.0,74.35,0.0
2021-05-07,73.5,73.0,865.0,75.25,25.0,72.27,0.0,73.88,0.0,67.14,0.0,73.99,0.0
2021-05-08,47.25,73.0,865.0,75.25,25.0,72.27,0.0,73.88,0.0,67.14,0.0,73.99,0.0
2021-05-09,10.53,73.0,865.0,75.25,25.0,72.27,0.0,73.88,0.0,67.14,0.0,73.99,0.0
2021-05-10,59.26,75.25,860.0,77.98,20.0,75.48,0.0,77.25,0.0,69.95,0.0,77.08,0.0
2021-05-11,54.05,75.9,860.0,79.1,30.0,77.83,0.0,79.65,0.0,71.77,0.0,79.09,0.0
2021-05-12,53.04,78.25,860.0,82.09,40.0,79.09,0.0,81.09,0.0,73.31,0.0,80.79,0.0
2021-05-13,59.8,77.0,861.0,81.25,50.0,77.0,0.0,81.81,0.0,72.42,0.0,79.81,0.0
2021-05-14,71.53,78.5,861.0,83.13,60.0,78.27,0.0,83.16,0.0,73.68,0.0,81.2,0.0
2021-05-15,43.16,78.5,861.0,83.13,60.0,78.27,0.0,83.16,0.0,73.68,0.0,81.2,0.0
2021-05-16,26.65,78.5,861.0,83.13,60.0,78.27,0.0,83.16,0.0,73.68,0.0,81.2,0.0
2021-05-17,76.82,78.75,861.0,80.9,60.0,78.63,0.0,83.55,0.0,73.33,0.0,80.82,0.0
2021-05-18,77.65,77.1,871.0,79.85,50.0,74.47,0.0,79.13,0.0,71.57,0.0,78.88,0.0
2021-05-19,77.11,73.75,871.0,75.4,50.0,69.11,0.0,72.24,0.0,66.89,0.0,73.72,0.0
2021-05-20,79.79,75.5,871.0,79.5,50.0,74.5,0.0,75.47,0.0,69.79,0.0,76.92,0.0
2021-05-21,69.54,76.75,871.0,79.35,50.0,73.45,0.0,74.41,0.0,70.21,0.0,77.38,0.0
2021-05-22,66.41,76.75,871.0,79.35,50.0,73.45,0.0,74.41,0.0,70.21,0.0,77.38,0.0
2021-05-23,68.67,76.75,871.0,79.35,50.0,73.45,0.0,74.41,0.0,70.21,0.0,77.38,0.0
2021-05-24,67.4,76.7,876.0,78.7,55.0,75.02,0.0,76.0,0.0,70.86,0.0,78.1,0.0
2021-05-25,76.64,77.9,866.0,80.95,55.0,76.01,0.0,77.01,0.0,72.4,0.0,79.8,0.0
2021-05-26,80.72,79.25,866.0,82.2,55.0,77.63,0.0,78.65,0.0,73.71,0.0,81.24,0.0
2021-05-27,86.23,78.0,866.0,81.05,45.0,76.18,0.0,77.18,0.0,71.56,0.0,78.87,0.0
2021-05-28,88.95,77.85,874.0,81.0,54.0,75.61,0.0,76.6,0.0,71.44,0.0,78.74,0.0
2021-05-29,81.77,77.85,874.0,81.0,54.0,75.61,0.0,76.6,0.0,71.44,0.0,78.74,0.0
2021-05-30,71.93,77.85,874.0,81.0,54.0,75.61,0.0,76.6,0.0,71.44,0.0,78.74,0.0
2021-05-31,88.08,79.15,864.0,81.48,54.0,75.37,0.0,76.36,0.0,72.26,0.0,79.65,0.0
2021-06-01,86.56,82.5,54.0,77.35,0.0,78.62,0.0,74.4,0.0,82.01,0.0,78.62,0.0
2021-06-02,84.85,81.4,64.0,77.0,0.0,77.82,0.0,74.59,0.0,82.22,0.0,78.82,0.0
2021-06-03,79.8,80.33,64.0,76.65,0.0,79.07,0.0,74.28,0.0,81.88,0.0,78.5,0.0
2021-06-04,80.59,80.5,64.0,75.65,0.0,77.85,0.0,73.68,0.0,81.22,0.0,77.87,0.0
2021-06-05,76.17,80.5,64.0,75.65,0.0,77.85,0.0,73.68,0.0,81.22,0.0,77.87,0.0
2021-06-06,68.87,80.5,64.0,75.65,0.0,77.85,0.0,73.68,0.0,81.22,0.0,77.87,0.0
2021-06-07,79.69,81.5,74.0,77.58,0.0,77.27,0.0,74.49,0.0,82.11,0.0,78.72,0.0
2021-06-08,82.33,84.35,74.0,80.6,15.0,80.1,0.0,77.25,0.0,85.15,0.0,81.63,0.0
2021-06-09,81.6,86.8,74.0,82.65,15.0,82.2,0.0,79.06,0.0,87.14,0.0,83.54,0.0
2021-06-10,83.34,87.85,74.0,84.1,15.0,79.92,0.0,79.58,0.0,87.71,0.0,84.09,0.0
2021-06-11,82.53,87.5,79.0,83.4,25.0,84.68,0.0,84.34,0.0,86.31,0.0,82.76,0.0
2021-06-12,77.6,87.5,79.0,83.4,25.0,84.68,0.0,84.34,0.0,86.31,0.0,82.76,0.0
2021-06-13,79.2,87.5,79.0,83.4,25.0,84.68,0.0,84.34,0.0,86.31,0.0,82.76,0.0
2021-06-14,88.47,89.0,79.0,86.35,35.0,87.14,0.0,86.14,0.0,88.15,0.0,84.52,0.0
2021-06-15,90.95,88.0,79.0,86.35,25.0,85.87,0.0,84.69,0.0,86.67,0.0,83.1,0.0
2021-06-16,94.63,85.25,79.0,84.75,15.0,80.4,0.0,83.04,0.0,84.98,0.0,81.48,0.0
2021-06-17,93.0,84.6,79.0,82.7,15.0,83.04,0.0,82.79,0.0,84.73,0.0,81.24,0.0
2021-06-18,92.67,86.75,89.0,84.25,25.0,83.97,0.0,83.79,0.0,85.75,0.0,82.22,0.0
2021-06-19,87.22,86.75,89.0,84.25,25.0,83.97,0.0,83.79,0.0,85.75,0.0,82.22,0.0
2021-06-20,52.63,86.75,89.0,84.25,25.0,83.97,0.0,83.79,0.0,85.75,0.0,82.22,0.0
2021-06-21,82.55,87.8,89.0,85.2,35.0,86.5,0.0,85.52,0.0,87.52,0.0,83.92,0.0
2021-06-22,89.53,86.58,99.0,84.87,40.0,86.58,0.0,87.53,0.0,89.58,0.0,85.9,0.0
2021-06-23,89.88,86.5,99.0,86.75,40.0,87.93,0.0,89.88,0.0,91.98,0.0,88.2,0.0
2021-06-24,85.73,87.0,94.0,87.5,40.0,89.4,0.0,89.88,0.0,91.98,0.0,88.2,0.0
2021-06-25,86.57,87.85,104.0,89.7,40.0,90.69,0.0,91.38,0.0,93.51,0.0,89.67,0.0
2021-06-26,83.99,87.85,104.0,89.7,40.0,90.69,0.0,91.38,0.0,93.51,0.0,89.67,0.0
2021-06-27,64.21,87.85,104.0,89.7,40.0,90.69,0.0,91.38,0.0,93.51,0.0,89.67,0.0
2021-06-28,86.44,88.5,104.0,88.65,50.0,89.88,0.0,91.88,0.0,94.02,0.0,90.16,0.0
2021-06-29,93.49,90.0,1130.0,90.35,1105.0,93.0,1088.0,94.53,0.0,95.5,0.0,92.76,0.0
2021-06-30,93.89,90.75,1140.0,92.5,1105.0,95.25,1088.0,98.29,0.0,99.3,0.0,96.45,0.0
2021-07-01,92.44,98.75,1114.0,99.4,1088.0,100.3,0.0,101.33,0.0,98.42,0.0,94.98,0.0
2021-07-02,99.8,97.75,1114.0,97.75,1088.0,100.8,0.0,101.83,0.0,98.91,0.0,94.98,0.0
2021-07-03,94.23,97.75,1114.0,97.75,1088.0,100.8,0.0,101.83,0.0,98.91,0.0,94.98,0.0
2021-07-04,79.43,97.75,1114.0,97.75,1088.0,100.8,0.0,101.83,0.0,98.91,0.0,94.98,0.0
2021-07-05,93.85,100.5,1114.0,103.0,1083.0,103.06,0.0,104.11,0.0,101.13,0.0,97.23,0.0
2021-07-06,93.57,96.0,1114.0,96.0,1098.0,98.8,0.0,99.8,0.0,96.94,0.0,93.98,0.0
2021-07-07,98.72,94.25,1115.0,94.75,1098.0,95.79,0.0,96.76,0.0,93.99,0.0,91.73,0.0
2021-07-08,93.67,91.13,1136.0,92.13,1098.0,94.19,0.0,95.14,0.0,92.42,0.0,89.98,0.0
2021-07-09,93.5,95.5,1152.0,95.75,1098.0,99.8,0.0,100.81,0.0,97.93,0.0,94.36,0.0
2021-07-10,90.48,95.5,1152.0,95.75,1098.0,99.8,0.0,100.81,0.0,97.93,0.0,94.36,0.0
2021-07-11,90.77,95.5,1152.0,95.75,1098.0,99.8,0.0,100.81,0.0,97.93,0.0,94.36,0.0
2021-07-12,86.68,93.7,1152.0,95.0,1098.0,98.15,0.0,99.14,0.0,96.31,0.0,91.48,0.0
2021-07-13,94.39,93.0,1152.0,95.0,1098.0,99.05,0.0,100.05,0.0,97.19,0.0,91.7,0.0
2021-07-14,84.46,93.4,1152.0,94.69,1098.0,97.55,0.0,98.53,0.0,95.71,0.0,91.23,0.0
2021-07-15,87.18,92.75,1152.0,93.18,1098.0,96.3,0.0,97.26,0.0,94.48,0.0,89.98,0.0
2021-07-16,87.32,93.0,1152.0,94.5,1098.0,97.75,0.0,98.73,0.0,95.91,0.0,91.98,0.0
2021-07-17,90.95,93.0,1152.0,94.5,1098.0,97.75,0.0,98.73,0.0,95.91,0.0,91.98,0.0
2021-07-18,74.19,93.0,1152.0,94.5,1098.0,97.75,0.0,98.73,0.0,95.91,0.0,91.98,0.0
2021-07-19,98.8,93.0,1152.0,95.65,1093.0,98.85,0.0,99.84,0.0,96.99,0.0,93.83,0.0
2021-07-20,101.82,91.25,1157.0,93.83,1093.0,95.94,0.0,96.91,0.0,94.14,0.0,90.48,0.0
2021-07-21,106.57,91.63,1166.0,94.25,1102.0,96.69,0.0,97.67,0.0,94.88,0.0,91.73,0.0
2021-07-22,101.52,90.1,1166.0,94.0,1102.0,94.5,0.0,96.75,0.0,96.03,0.0,89.98,0.0
2021-07-23,95.89,89.7,1164.0,93.5,1104.0,93.51,0.0,95.74,0.0,95.03,0.0,88.73,0.0
2021-07-24,92.02,89.7,1164.0,93.5,1104.0,93.51,0.0,95.74,0.0,95.03,0.0,88.73,0.0
2021-07-25,93.2,89.7,1164.0,93.5,1104.0,93.51,0.0,95.74,0.0,95.03,0.0,88.73,0.0
2021-07-26,99.52,92.5,1167.0,96.25,1104.0,97.21,0.0,99.53,0.0,98.79,0.0,90.76,0.0
2021-07-27,99.05,93.0,1167.0,98.25,1104.0,96.3,0.0,100.38,0.0,99.63,0.0,91.38,0.0
2021-07-28,95.57,93.75,1167.0,99.75,1104.0,98.49,0.0,102.67,0.0,101.9,0.0,92.68,0.0
2021-07-29,98.83,94.0,1167.0,100.0,1104.0,102.79,0.0,104.0,1.0,101.5,0.0,93.48,0.0
2021-07-30,95.37,94.25,1167.0,100.25,1104.0,100.82,0.0,105.21,1.0,103.44,0.0,92.73,0.0
2021-07-31,61.09,94.25,1167.0,100.25,1104.0,100.82,0.0,105.21,1.0,103.44,0.0,92.73,0.0
2021-08-01,76.89,94.25,1167.0,100.25,1104.0,100.82,0.0,105.21,1.0,103.44,0.0,92.73,0.0
2021-08-02,103.07,105.0,1104.0,105.5,0.0,109.0,1.0,107.16,0.0,96.08,0.0,96.1,0.0
2021-08-03,106.27,106.0,1103.0,105.0,0.0,108.95,1.0,106.37,0.0,95.98,0.0,96.0,0.0
2021-08-04,105.24,106.4,1103.0,105.0,40.0,110.1,1.0,107.49,0.0,96.48,0.0,96.5,0.0
2021-08-05,101.6,106.75,1103.0,105.25,40.0,110.81,1.0,108.04,0.0,97.48,0.0,97.5,0.0
2021-08-06,97.22,108.57,1103.0,108.85,40.0,113.92,1.0,111.07,0.0,100.88,0.0,100.9,0.0
2021-08-07,65.64,108.57,1103.0,108.85,40.0,113.92,1.0,111.07,0.0,100.88,0.0,100.9,0.0
2021-08-08,85.29,108.57,1103.0,108.85,40.0,113.92,1.0,111.07,0.0,100.88,0.0,100.9,0.0
2021-08-09,106.74,108.75,1103.0,109.75,40.0,115.18,1.0,112.66,0.0,101.73,0.0,101.75,0.0
2021-08-10,111.88,112.4,1106.0,114.06,40.0,119.75,1.0,115.5,0.0,104.98,0.0,105.0,0.0
2021-08-11,113.99,113.7,1106.0,113.5,40.0,126.73,1.0,122.23,0.0,107.48,0.0,107.5,0.0
2021-08-12,115.83,114.5,1106.0,114.62,40.0,125.0,1.0,125.0,0.0,110.23,0.0,110.25,0.0
2021-08-13,117.29,112.0,1106.0,114.62,40.0,123.5,9.0,122.0,10.0,108.73,0.0,108.75,0.0
2021-08-14,114.63,112.0,1106.0,114.62,40.0,123.5,9.0,122.0,10.0,108.73,0.0,108.75,0.0
2021-08-15,110.02,112.0,1106.0,114.62,40.0,123.5,9.0,122.0,10.0,108.73,0.0,108.75,0.0
2021-08-16,88.92,115.0,1106.0,118.25,40.0,127.08,9.0,127.08,10.0,112.48,0.0,112.5,0.0
2021-08-17,89.5,115.0,1099.0,119.71,40.0,128.1,11.0,127.0,14.0,113.86,0.0,113.88,0.0
2021-08-18,105.4,112.5,1097.0,117.89,40.0,127.88,11.0,124.88,14.0,113.98,0.0,114.0,0.0
2021-08-19,113.4,105.0,1109.0,113.5,50.0,118.55,11.0,115.59,14.0,109.98,0.0,110.0,0.0
2021-08-20,117.14,107.5,1109.0,113.65,55.0,119.46,11.0,116.49,14.0,109.98,0.0,110.0,0.0
2021-08-21,110.14,107.5,1109.0,113.65,55.0,119.46,11.0,116.49,14.0,109.98,0.0,110.0,0.0
2021-08-22,100.51,107.5,1109.0,113.65,55.0,119.46,11.0,116.49,14.0,109.98,0.0,110.0,0.0
2021-08-23,99.76,106.75,1109.0,115.0,55.0,119.9,11.0,116.94,14.0,111.48,0.0,111.5,0.0
2021-08-24,102.06,108.1,1109.0,117.18,55.0,124.08,11.0,121.1,14.0,114.73,0.0,114.75,0.0
2021-08-25,116.73,110.0,1109.0,118.0,55.0,125.96,11.0,123.95,15.0,115.48,0.0,115.5,0.0
2021-08-26,122.76,111.0,1099.0,120.63,55.0,126.73,11.0,124.73,15.0,116.48,0.0,116.5,0.0
2021-08-27,118.99,113.5,1099.0,124.65,50.0,128.83,11.0,126.84,15.0,119.48,0.0,119.5,0.0
2021-08-28,110.22,113.5,1099.0,124.65,50.0,128.83,11.0,126.84,15.0,119.48,0.0,119.5,0.0
2021-08-29,102.03,113.5,1099.0,124.65,50.0,128.83,11.0,126.84,15.0,119.48,0.0,119.5,0.0
2021-08-30,124.45,118.7,1099.0,129.65,50.0,133.83,11.0,131.84,15.0,121.63,0.0,121.65,0.0
2021-08-31,130.53,122.2,1099.0,127.25,50.0,132.41,11.0,130.42,15.0,122.98,0.0,123.0,0.0
2021-09-01,132.47,130.3,50.0,136.25,11.0,129.29,15.0,125.73,0.0,125.75,0.0,109.79,0.0
2021-09-02,140.23,131.0,65.0,134.55,17.0,134.24,19.0,126.98,0.0,127.0,0.0,111.04,0.0
2021-09-03,137.7,130.77,71.0,135.34,27.0,132.53,19.0,127.73,0.0,127.75,0.0,111.79,0.0
2021-09-04,134.89,130.77,71.0,135.34,27.0,132.53,19.0,127.73,0.0,127.75,0.0,111.79,0.0
2021-09-05,128.7,130.77,71.0,135.34,27.0,132.53,19.0,127.73,0.0,127.75,0.0,111.79,0.0
2021-09-06,132.65,131.85,71.0,135.95,27.0,135.01,19.0,129.08,0.0,129.1,0.0,113.14,0.0
2021-09-07,127.36,133.0,71.0,136.5,37.0,135.25,19.0,129.02,0.0,129.04,0.0,113.11,0.0
2021-09-08,135.65,135.0,81.0,137.8,57.0,136.0,24.0,132.41,0.0,130.74,0.0,113.11,0.0
2021-09-09,141.71,135.99,86.0,139.89,57.0,138.19,24.0,134.59,0.0,130.74,0.0,113.11,0.0
2021-09-10,152.32,137.75,90.0,142.22,67.0,139.81,24.0,137.79,0.0,133.94,0.0,116.31,0.0
2021-09-11,150.78,137.75,90.0,142.22,67.0,139.81,24.0,137.79,0.0,133.94,0.0,116.31,0.0
2021-09-12,144.18,137.75,90.0,142.22,67.0,139.81,24.0,137.79,0.0,133.94,0.0,116.31,0.0
2021-09-13,154.16,147.0,90.0,151.3,67.0,147.29,24.0,144.97,0.0,141.12,0.0,123.49,0.0
2021-09-14,153.43,158.05,90.0,161.95,77.0,159.62,24.0,153.47,0.0,149.62,0.0,131.99,0.0
2021-09-15,172.78,172.0,95.0,174.16,77.0,173.17,24.0,170.09,0.0,166.24,0.0,148.61,0.0
2021-09-16,188.18,156.3,108.0,158.15,97.0,162.53,24.0,159.59,0.0,155.74,0.0,138.11,0.0
2021-09-17,166.29,160.0,108.0,165.0,85.0,165.25,24.0,160.84,0.0,156.99,0.0,139.36,0.0
2021-09-18,159.37,160.0,108.0,165.0,85.0,165.25,24.0,160.84,0.0,156.99,0.0,139.36,0.0
2021-09-19,146.57,160.0,108.0,165.0,85.0,165.25,24.0,160.84,0.0,156.99,0.0,139.36,0.0
2021-09-20,156.75,172.5,118.0,178.0,113.0,175.0,24.0,171.09,0.0,167.24,0.0,149.61,0.0
2021-09-21,150.26,171.0,118.0,177.55,113.0,176.54,24.0,174.59,0.0,170.74,0.0,153.11,0.0
2021-09-22,175.87,166.0,118.0,172.4,118.0,170.5,26.0,168.94,0.0,165.09,0.0,147.46,0.0
2021-09-23,165.19,165.5,118.0,170.5,128.0,171.0,26.0,168.94,0.0,165.09,0.0,147.46,0.0
2021-09-24,172.97,165.75,118.0,172.5,138.0,173.5,26.0,171.24,0.0,167.39,0.0,149.76,0.0
2021-09-25,166.36,165.75,118.0,172.5,138.0,173.5,26.0,171.24,0.0,167.39,0.0,149.76,0.0
2021-09-26,160.42,165.75,118.0,172.5,138.0,173.5,26.0,171.24,0.0,167.39,0.0,149.76,0.0
2021-09-27,174.68,175.25,108.0,183.0,148.0,183.0,26.0,183.44,0.0,179.6,0.0,162.04,0.0
2021-09-28,182.71,183.55,114.0,192.08,159.0,194.0,26.0,193.14,0.0,189.44,0.0,172.53,0.0
2021-09-29,189.9,188.0,1111.0,200.3,960.0,201.0,1028.0,199.24,0.0,195.54,0.0,178.63,0.0
2021-09-30,189.83,213.5,1137.0,220.75,997.0,223.0,1066.0,223.24,0.0,219.54,0.0,202.63,0.0
2021-10-01,216.01,225.0,997.0,227.0,1066.0,227.24,0.0,223.54,0.0,206.63,0.0,100.4,0.0
2021-10-02,173.65,225.0,997.0,227.0,1066.0,227.24,0.0,223.54,0.0,206.63,0.0,100.4,0.0
2021-10-03,111.6,225.0,997.0,227.0,1066.0,227.24,0.0,223.54,0.0,206.63,0.0,100.4,0.0
2021-10-04,186.46,234.0,997.0,234.95,1074.0,240.0,0.0,222.65,0.0,220.75,0.0,110.75,0.0
2021-10-05,203.68,276.25,1003.0,278.0,1074.0,275.02,0.0,257.68,0.0,255.78,0.0,124.35,0.0
2021-10-06,228.59,255.0,1003.0,267.33,1074.0,245.02,0.0,227.68,0.0,225.78,0.0,124.28,0.0
2021-10-07,288.53,235.0,1003.0,242.0,1074.0,227.02,0.0,209.68,0.0,207.78,0.0,100.57,0.0
2021-10-08,229.2,205.0,1003.0,213.0,1074.0,207.05,0.0,189.79,0.0,187.9,0.0,91.06,0.0
2021-10-09,226.21,205.0,1003.0,213.0,1074.0,207.05,0.0,189.79,0.0,187.9,0.0,91.06,0.0
2021-10-10,175.64,205.0,1003.0,213.0,1074.0,207.05,0.0,189.79,0.0,187.9,0.0,91.06,0.0
2021-10-11,184.48,205.0,1005.0,213.5,1064.0,203.07,0.0,185.81,0.0,183.92,0.0,92.12,0.0
2021-10-12,184.29,207.0,1005.0,211.75,1064.0,202.96,0.0,185.7,0.0,183.81,0.0,91.06,0.0
2021-10-13,185.74,217.5,1005.0,220.0,1064.0,214.96,0.0,197.7,0.0,195.81,0.0,93.06,0.0
2021-10-14,215.63,235.0,1005.0,237.0,1059.0,235.96,0.0,218.7,0.0,216.81,0.0,97.93,0.0
2021-10-15,231.82,231.75,1005.0,232.0,1059.0,227.21,0.0,209.95,0.0,208.06,0.0,102.56,0.0
2021-10-16,226.93,231.75,1005.0,232.0,1059.0,227.21,0.0,209.95,0.0,208.06,0.0,102.56,0.0
2021-10-17,209.63,231.75,1005.0,232.0,1059.0,227.21,0.0,209.95,0.0,208.06,0.0,102.56,0.0
2021-10-18,227.45,229.0,1010.0,229.65,1059.0,221.96,0.0,204.7,0.0,202.81,0.0,102.06,0.0
2021-10-19,207.14,221.75,1015.0,222.5,1059.0,219.75,0.0,208.03,0.0,194.75,0.0,102.56,0.0
2021-10-20,201.4,225.2,1010.0,227.0,1059.0,220.0,0.0,217.54,0.0,204.06,0.0,105.02,0.0
2021-10-21,207.92,218.0,1037.0,217.3,1049.0,210.97,0.0,208.51,0.0,195.03,0.0,101.7,0.0
2021-10-22,203.54,213.45,1037.0,215.75,1054.0,211.0,0.0,208.54,0.0,195.06,0.0,91.89,0.0
2021-10-23,211.21,213.45,1037.0,215.75,1054.0,211.0,0.0,208.54,0.0,195.06,0.0,91.89,0.0
2021-10-24,213.29,213.45,1037.0,215.75,1054.0,211.0,0.0,208.54,0.0,195.06,0.0,91.89,0.0
2021-10-25,225.36,218.0,1037.0,221.0,1060.0,211.25,0.0,208.79,0.0,195.31,0.0,99.99,0.0
2021-10-26,215.83,215.0,1037.0,220.0,1060.0,211.75,0.0,209.29,0.0,195.81,0.0,99.13,0.0
2021-10-27,226.15,204.5,1037.0,212.75,1060.0,211.75,0.0,200.09,0.0,185.25,0.0,100.13,0.0
2021-10-28,205.05,182.5,1041.0,191.0,1064.0,193.75,0.0,182.09,0.0,167.25,0.0,91.13,0.0
2021-10-29,175.83,167.26,1047.0,168.0,1068.0,183.86,0.0,147.17,0.0,133.18,0.0,88.23,0.0
2021-10-30,124.53,167.26,1047.0,168.0,1068.0,183.86,0.0,147.17,0.0,133.18,0.0,88.23,0.0
2021-10-31,79.0,167.26,1047.0,168.0,1068.0,183.86,0.0,147.17,0.0,133.18,0.0,88.23,0.0
2021-11-01,91.2,165.0,1068.0,181.74,0.0,145.47,0.0,131.64,0.0,88.23,0.0,97.36,0.0
2021-11-02,145.95,166.5,1068.0,169.0,0.0,149.95,0.0,135.53,0.0,90.21,0.0,99.34,0.0
2021-11-03,154.29,182.25,1068.0,185.25,10.0,164.24,0.0,149.88,0.0,98.19,0.0,107.32,0.0
2021-11-04,171.91,179.25,1068.0,178.56,10.0,172.0,0.0,148.0,0.0,99.0,0.0,101.0,0.0
2021-11-05,171.45,178.6,1068.0,179.4,10.0,172.5,0.0,148.57,0.0,98.75,0.0,100.75,0.0
2021-11-06,157.43,178.6,1068.0,179.4,10.0,172.5,0.0,148.57,0.0,98.75,0.0,100.75,0.0
2021-11-07,131.5,178.6,1068.0,179.4,10.0,172.5,0.0,148.57,0.0,98.75,0.0,100.75,0.0
2021-11-08,167.67,185.0,1068.0,183.0,10.0,180.06,0.0,155.85,0.0,101.25,0.0,103.25,0.0
2021-11-09,178.45,180.0,1072.0,179.9,10.0,171.25,0.0,147.33,0.0,100.25,0.0,102.25,0.0
2021-11-10,199.28,171.0,1076.0,169.0,10.0,169.61,0.0,145.2,0.0,98.5,0.0,100.5,0.0
2021-11-11,183.21,179.15,1091.0,178.0,10.0,175.48,0.0,151.22,0.0,102.25,0.0,104.25,0.0
2021-11-12,185.02,184.0,1102.0,186.85,15.0,181.67,0.0,157.54,0.0,101.9,0.0,103.9,0.0
2021-11-13,180.48,184.0,1102.0,186.85,15.0,181.67,0.0,157.54,0.0,101.9,0.0,103.9,0.0
2021-11-14,172.47,184.0,1102.0,186.85,15.0,181.67,0.0,157.54,0.0,101.9,0.0,103.9,0.0
2021-11-15,180.57,198.0,1105.0,198.0,15.0,196.25,5.0,182.15,0.0,106.75,0.0,108.75,0.0
2021-11-16,194.23,220.0,1105.0,227.0,26.0,236.58,5.0,190.0,0.0,113.75,0.0,115.75,0.0
2021-11-17,194.84,243.0,1102.0,250.5,30.0,218.36,5.0,220.0,0.0,117.75,0.0,119.75,0.0
2021-11-18,226.94,234.33,1101.0,240.67,30.0,239.0,5.0,203.13,0.0,118.72,0.0,120.72,0.0
2021-11-19,228.84,220.0,1102.0,228.0,38.0,220.72,5.0,185.18,0.0,113.0,0.0,115.0,0.0
2021-11-20,218.46,220.0,1102.0,228.0,38.0,220.72,5.0,185.18,0.0,113.0,0.0,115.0,0.0
2021-11-21,229.62,220.0,1102.0,228.0,38.0,220.72,5.0,185.18,0.0,113.0,0.0,115.0,0.0
2021-11-22,236.51,216.75,1107.0,222.0,39.0,212.0,5.0,192.54,0.0,114.6,0.0,116.6,0.0
2021-11-23,225.58,228.0,1112.0,233.17,39.0,232.52,5.0,187.0,0.0,115.75,0.0,117.75,0.0
